119,1,1253.5494,451.9548,26.4506,82.4272,1,2,1
120,1,1250.9639,450.6563,29.0360,84.2590,1,2,1
121,1,1247.3970,447.6830,32.6030,86.3797,1,2,1
122,1,1243.1094,445.1273,36.8906,88.6550,1,2,1
123,1,1239.1602,444.3095,40.8397,89.6910,1,2,1
124,1,1235.4353,443.1405,44.5647,90.4480,1,2,1
125,1,1232.2219,442.6375,47.7781,90.3754,1,2,1
126,1,1228.9000,441.0729,51.1000,90.3062,1,2,1
127,1,1225.0464,440.1678,54.9536,90.1473,1,2,1
128,1,1220.9512,434.9850,59.0488,94.3791,1,2,1
129,1,1217.1813,433.1149,62.3235,96.4695,1,2,1
130,1,1214.6359,432.3414,64.8738,96.8237,1,2,1
131,1,1211.9930,433.8913,67.4321,95.4800,1,2,1
132,1,1208.4377,432.0047,70.8005,97.2079,1,2,1
133,1,1205.6035,427.7835,73.7281,100.1281,1,2,1
134,1,1203.3540,425.9277,76.0479,101.6146,1,2,1
135,1,1200.2236,433.8064,79.1335,92.5855,1,2,1
136,1,1197.4871,436.4662,81.8114,88.5543,1,2,1
137,1,1195.3798,420.7635,83.9299,103.1894,1,2,1
138,1,1192.5326,413.3211,86.5891,109.4469,1,2,1
139,1,1189.5015,409.7321,89.4387,112.8865,1,2,1
140,1,1186.9338,407.3487,91.7896,114.2688,1,2,1
141,1,1184.7975,405.5948,94.2344,115.8715,1,2,1
142,1,1182.4019,403.7372,96.8291,117.9270,1,2,1
143,1,1180.1467,403.5662,99.1873,118.5598,1,2,1
144,1,1177.4807,403.5188,101.6426,118.3756,1,2,1
145,1,1174.0373,403.0029,104.1696,118.3087,1,2,1
146,1,1172.5543,402.8051,106.4940,118.8149,1,2,1
147,1,1170.3487,401.8054,109.1302,118.9048,1,2,1
148,1,1168.0519,402.0243,111.7477,119.4955,1,2,1
149,1,1165.3777,401.9935,114.5154,118.8014,1,2,1
150,1,1162.9702,401.1807,116.9329,118.6964,1,2,1
151,1,1161.1641,401.2012,118.8359,118.2429,1,2,1
152,1,1159.1248,400.9516,120.6270,118.2730,1,2,1
153,1,1156.5746,401.2486,122.9996,118.7310,1,2,1
154,1,1152.8695,399.9620,126.0627,118.9300,1,2,1
155,1,1150.5392,399.1780,128.5994,119.5187,1,2,1
156,1,1148.4871,399.1019,130.7141,122.6521,1,2,1
157,1,1145.5143,398.9503,133.9044,126.8319,1,2,1
158,1,1143.4438,400.6308,136.0640,130.8667,1,2,1
159,1,1140.8455,400.6029,138.6146,132.9901,1,2,1
160,1,1136.8873,401.9100,141.3167,133.2875,1,2,1
161,1,1134.3788,401.0917,143.8376,133.8199,1,2,1
162,1,1132.6107,400.2867,146.4901,134.6769,1,2,1
163,1,1130.4547,399.2670,149.0018,134.6715,1,2,1
164,1,1128.2896,399.3758,151.3617,134.7724,1,2,1
165,1,1125.9816,399.8200,153.8580,134.9668,1,2,1
166,1,1123.2642,399.3376,156.5170,134.7672,1,2,1
167,1,1121.1610,399.8758,158.6602,134.0499,1,2,1
168,1,1118.6537,398.5978,160.7661,133.2554,1,2,1
169,1,1116.6386,397.3555,162.6149,133.1603,1,2,1
170,1,1113.7028,396.5392,164.6041,132.4075,1,2,1
171,1,1111.8619,396.1139,167.3744,131.7401,1,2,1
172,1,1109.5270,396.7540,169.5950,131.6330,1,2,1
173,1,1107.8683,397.9808,171.5616,131.0651,1,2,1
174,1,1105.8856,399.2542,173.9442,130.2003,1,2,1
175,1,1104.0863,399.5511,175.8911,129.8096,1,2,1
176,1,1101.3148,400.5749,178.2274,128.5182,1,2,1
177,1,1100.1381,399.6134,179.8619,128.0608,1,2,1
178,1,1098.4897,398.7232,181.5103,127.4049,1,2,1
179,1,1096.7429,398.0055,183.2571,127.1469,1,2,1
180,1,1095.7078,396.6562,184.2922,127.2654,1,2,1
181,1,1093.6861,396.8171,186.3134,126.7993,1,2,1
182,1,1091.2445,396.2263,187.3135,126.8272,1,2,1
183,1,1090.6704,397.6553,188.4507,125.9081,1,2,1
184,1,1089.2310,398.5357,189.6777,125.7332,1,2,1
185,1,1088.2186,399.8438,190.5927,124.6615,1,2,1
186,1,1088.0460,401.5939,191.9540,123.9972,1,2,1
187,1,1086.7212,401.4854,193.0977,124.0840,1,2,1
188,1,1085.7305,402.4777,194.2694,123.1917,1,2,1
189,1,1084.3704,401.9919,195.4099,123.1786,1,2,1
190,1,1083.7328,401.4751,196.2672,123.2079,1,2,1
191,1,1082.7808,401.8682,197.2192,123.1266,1,2,1
192,1,1081.3325,401.2124,198.6676,123.0224,1,2,1
193,1,1079.4603,400.8469,199.6005,122.7630,1,2,1
194,1,1078.2363,399.8805,200.2610,122.8551,1,2,1
195,1,1077.2674,399.6973,201.6469,122.7344,1,2,1
196,1,1077.2905,397.8521,202.6324,123.2734,1,2,1
197,1,1076.8223,396.7652,203.1777,122.7185,1,2,1
198,1,1075.7431,395.2488,204.2570,122.7943,1,2,1
199,1,1073.7024,394.2536,205.6172,121.5589,1,2,1
200,1,1072.2148,394.5847,207.0323,122.1222,1,2,1
201,1,1071.6391,394.7571,208.3087,121.9713,1,2,1
202,1,1070.7803,396.4938,209.1628,121.3854,1,2,1
203,1,1069.3420,397.9022,209.8154,120.6671,1,2,1
204,1,1068.3698,398.6311,210.4196,119.8904,1,2,1
205,1,1068.3470,399.7829,211.3168,120.0077,1,2,1
206,1,1066.9243,399.9893,212.1193,119.5129,1,2,1
207,1,1065.9250,401.3585,212.8956,118.4480,1,2,1
208,1,1065.7838,401.7729,213.7659,118.0161,1,2,1
209,1,1065.4221,399.7253,214.5779,118.3742,1,2,1
210,1,1064.2841,398.4057,215.3038,118.6945,1,2,1
211,1,1064.1407,396.3960,215.8593,119.6242,1,2,1
212,1,1063.3777,396.2181,216.6223,119.2441,1,2,1
213,1,1061.9485,395.7156,218.0515,119.2800,1,2,1
214,1,1060.7869,396.2451,219.2131,118.7866,1,2,1
215,1,1059.4957,397.6680,220.2186,118.1059,1,2,1
216,1,1059.2812,397.7152,220.7189,118.4434,1,2,1
217,1,1058.4195,398.3026,221.5804,117.9764,1,2,1
218,1,1057.7222,397.8712,222.2777,117.8000,1,2,1
219,1,1055.8956,399.4713,224.1044,116.4814,1,2,1
220,1,1055.3884,399.3327,224.5343,116.0140,1,2,1
221,1,1054.2967,399.2697,225.2968,115.0828,1,2,1
222,1,1053.7361,398.7708,226.2151,115.2479,1,2,1
223,1,1052.8206,398.3000,226.8802,115.1450,1,2,1
224,1,1052.3069,398.9752,227.2137,114.5096,1,2,1
225,1,1051.8775,398.6519,227.8173,114.4396,1,2,1
226,1,1051.6480,399.9748,228.3519,113.8753,1,2,1
227,1,1051.1350,399.8132,228.8650,114.4109,1,2,1
228,1,1050.3311,400.0245,229.6689,113.9365,1,2,1
229,1,1049.4698,400.3432,230.5302,113.8896,1,2,1
230,1,1048.4581,399.6019,231.5419,114.3972,1,2,1
231,1,1047.5203,399.7778,232.4797,114.5056,1,2,1
232,1,1046.5494,399.2875,233.3604,114.4598,1,2,1
233,1,1045.6593,399.4191,234.2024,114.4922,1,2,1
234,1,1045.0637,399.9968,234.8574,113.5973,1,2,1
235,1,1043.5005,400.0176,236.4995,113.4026,1,2,1
236,1,1042.3624,400.9970,237.6376,113.1193,1,2,1
237,1,1040.8016,400.4382,238.8373,112.7932,1,2,1
238,1,1039.4487,400.2488,240.5514,113.0558,1,2,1
239,1,1038.6581,400.5369,241.3419,113.3306,1,2,1
240,1,1037.8265,399.0210,242.0273,113.8383,1,2,1
241,1,1037.3677,398.7545,242.6322,113.7990,1,2,1
242,1,1036.3960,397.1996,243.3298,114.2458,1,2,1
243,1,1035.9648,396.7384,244.0353,115.0040,1,2,1
244,1,1035.4863,396.5445,244.5137,115.0311,1,2,1
245,1,1034.3145,398.1838,245.6854,114.3839,1,2,1
246,1,1033.5038,399.1564,246.4962,114.2710,1,2,1
247,1,1032.0003,399.3127,247.6449,113.9772,1,2,1
248,1,1031.1397,400.2629,247.2748,113.4112,1,2,1
249,1,1030.6251,399.0395,246.2278,113.4141,1,2,1
250,1,1029.6360,398.9817,245.9944,113.0680,1,2,1
251,1,1029.2520,398.6912,244.9541,113.3087,1,2,1
252,1,1028.9434,398.3456,244.1322,113.5072,1,2,1
253,1,1027.9185,399.0998,243.5619,112.8810,1,2,1
254,1,1027.4594,397.7688,243.5354,113.5558,1,2,1
255,1,1026.4490,398.2769,242.6107,113.3146,1,2,1
256,1,1026.2517,398.9439,241.6914,112.9989,1,2,1
257,1,1026.4106,399.6067,241.6554,112.5438,1,2,1
258,1,1026.5792,400.6814,241.1995,112.2118,1,2,1
259,1,1025.9575,400.3613,240.4614,111.7431,1,2,1
260,1,1025.7745,400.7620,239.6034,111.2783,1,2,1
261,1,1025.0497,399.4692,239.4274,111.1992,1,2,1
262,1,1023.9375,399.2000,239.1265,110.3550,1,2,1
263,1,1024.0591,398.8050,239.0930,110.7642,1,2,1
264,1,1023.8784,398.6025,238.6204,111.2548,1,2,1
265,1,1023.3725,398.5710,238.1002,110.7614,1,2,1
266,1,1022.8128,397.7418,237.2855,110.0911,1,2,1
267,1,1021.9854,398.2068,236.0815,109.0958,1,2,1
268,1,1021.9650,397.8460,235.8107,109.1841,1,2,1
269,1,1021.5127,397.9765,235.2712,108.5210,1,2,1
270,1,1020.6104,398.8843,234.8416,108.7236,1,2,1
271,1,1020.2715,400.1833,234.7150,108.9156,1,2,1
272,1,1019.4357,401.6573,234.1523,108.4869,1,2,1
273,1,1019.2860,402.2993,233.3911,107.9859,1,2,1
274,1,1018.6045,403.1907,233.0759,108.2946,1,2,1
275,1,1017.6614,402.8444,232.8934,108.6773,1,2,1
276,1,1016.1145,401.7863,232.3757,108.1888,1,2,1
277,1,1015.6852,402.1742,231.4891,107.9790,1,2,1
278,1,1015.1062,401.7432,231.0396,107.7871,1,2,1
279,1,1015.0218,402.9538,230.2048,107.5984,1,2,1
280,1,1014.1601,403.9865,228.5793,106.9813,1,2,1
281,1,1013.6669,404.2508,228.5216,106.6170,1,2,1
282,1,1013.6555,405.2773,227.3081,106.5222,1,2,1
283,1,1013.0454,404.5228,226.5817,106.2424,1,2,1
284,1,1012.1553,404.6574,226.3041,105.6571,1,2,1
