1,1,861.6668,523.0422,162.6923,22.0414,1.000000,1,0
1,2,1104.3790,519.2891,78.6006,33.0270,1.000000,0,1
1,3,605.1066,476.7367,495.9246,69.8740,1.000000,0,1
1,4,1245.6970,521.2011,92.7794,29.1282,1.000000,0,1
2,1,861.6668,523.0422,162.6923,22.0414,1.000000,1,0
2,2,1104.3790,519.2891,78.6006,33.0270,1.000000,0,1
2,3,605.1066,476.7367,495.9246,69.8740,1.000000,0,1
2,4,1245.6970,521.2011,92.7794,29.1282,1.000000,0,1
3,1,861.6668,523.0422,162.6923,22.0414,1.000000,1,0
3,2,1104.3790,519.2891,78.6006,33.0270,1.000000,0,1
3,3,605.1066,476.7367,495.9246,69.8740,1.000000,0,1
3,4,1245.6970,521.2011,92.7794,29.1282,1.000000,0,1
4,1,861.3779,522.7000,162.6389,22.0099,1.000000,1,0
4,2,1104.0620,519.3263,78.5801,33.0275,1.000000,0,1
4,3,605.0300,476.8690,495.9409,69.8811,1.000000,0,1
4,4,1245.3410,521.1140,92.7509,29.1206,1.000000,0,1
5,1,860.8257,522.0115,162.5303,21.9459,1.000000,1,0
5,2,1103.4500,519.4100,78.5402,33.0290,1.000000,0,1
5,3,604.8912,477.0892,495.9604,69.8919,1.000000,0,1
5,4,1244.7110,521.0706,92.7026,29.1141,1.000000,0,1
6,1,860.0876,521.1315,162.3860,21.8639,1.000000,1,0
6,2,1102.5950,519.5300,78.4835,33.0309,1.000000,0,1
6,3,604.7096,477.3591,495.9791,69.9047,1.000000,0,1
6,4,1243.8550,521.0663,92.6383,29.1087,1.000000,0,1
7,1,859.2120,520.2139,162.2228,21.7777,1.000000,1,0
7,2,1101.5250,519.6716,78.4127,33.0327,1.000000,0,1
7,3,604.4959,477.6569,496.0002,69.9190,1.000000,0,1
7,4,1242.7920,521.0860,92.5593,29.1037,1.000000,0,1
8,1,858.2548,519.3829,162.0549,21.6989,1.000000,1,0
8,2,1100.2980,519.8139,78.3296,33.0330,1.000000,0,1
8,3,604.2592,477.9643,496.0251,69.9345,1.000000,0,1
