1,1,642.9603,332.8827,699.5078,126.4131,1.000000,0,1
1,2,297.9711,363.7803,119.8631,50.4303,1.000000,0,1
1,3,86.5829,363.0212,111.1056,54.8481,1.000000,0,1
2,1,642.9603,332.8827,699.5078,126.4131,1.000000,0,1
2,2,297.9711,363.7803,119.8631,50.4303,1.000000,0,1
2,3,86.5829,363.0212,111.1056,54.8481,1.000000,0,1
3,1,642.9603,332.8827,699.5078,126.4131,1.000000,0,1
3,2,297.9711,363.7803,119.8631,50.4303,1.000000,0,1
3,3,86.5829,363.0212,111.1056,54.8481,1.000000,0,1
4,1,642.6483,333.1326,699.4165,126.4056,1.000000,0,1
4,2,299.5408,362.5634,119.8582,50.3482,1.000000,0,1
4,3,88.0136,361.7762,111.1055,54.7776,1.000000,0,1
5,1,642.0527,333.5046,699.2153,126.3865,1.000000,0,1
5,2,300.7475,361.9935,119.8541,50.3155,1.000000,0,1
5,3,89.1965,361.0904,111.1054,54.7442,1.000000,0,1
6,1,641.2228,333.9363,698.9211,126.3575,1.000000,0,1
6,2,301.7039,361.8843,119.8512,50.3180,1.000000,0,1
6,3,90.1009,360.9236,111.1050,54.7446,1.000000,0,1
7,1,640.1796,334.3852,698.5524,126.3210,1.000000,0,1
7,2,302.6093,361.9950,119.8474,50.3379,1.000000,0,1
7,3,90.9422,361.0067,111.1032,54.7614,1.000000,0,1
8,1,638.9834,334.8143,698.1266,126.2787,1.000000,0,1
8,2,303.5262,362.1881,119.8431,50.3646,1.000000,0,1
8,3,91.8031,361.1922,111.0978,54.7841,1.000000,0,1
9,1,637.6627,335.2126,697.6520,126.2311,1.000000,0,1
9,2,304.4641,362.4224,119.8388,50.3949,1.000000,0,1
9,3,92.6913,361.4292,111.0900,54.8098,1.000000,0,1
10,1,636.2319,335.5684,697.1318,126.1785,1.000000,0,1
10,2,305.4250,362.6761,119.8343,50.4271,1.000000,0,1
10,3,93.6064,361.6911,111.0808,54.8368,1.000000,0,1
11,1,634.7261,335.8823,696.5770,126.1218,1.000000,0,1
11,2,306.4019,362.9342,119.8297,50.4599,1.000000,0,1
11,3,94.5441,361.9620,111.0698,54.8640,1.000000,0,1
12,1,633.1592,336.1558,695.9955,126.0618,1.000000,0,1
12,2,307.3913,363.1924,119.8248,50.4927,1.000000,0,1
12,3,95.4994,362.2354,111.0575,54.8908,1.000000,0,1
13,1,631.5388,336.3866,695.3879,125.9987,1.000000,0,1
13,2,308.3901,363.4479,119.8198,50.5254,1.000000,0,1
13,3,96.4689,362.5062,111.0440,54.9171,1.000000,0,1
14,1,629.8832,336.5820,694.7596,125.9329,1.000000,0,1
14,2,309.3945,363.6987,119.8147,50.5577,1.000000,0,1
14,3,97.4497,362.7732,111.0293,54.9427,1.000000,0,1
15,1,628.1984,336.7467,694.1168,125.8651,1.000000,0,1
15,2,310.4034,363.9438,119.8094,50.5896,1.000000,0,1
15,3,98.4399,363.0347,111.0136,54.9674,1.000000,0,1
16,1,626.4887,336.8833,693.4598,125.7954,1.000000,0,1
16,2,311.4158,364.1821,119.8039,50.6209,1.000000,0,1
16,3,99.4389,363.2888,110.9967,54.9912,1.000000,0,1
17,1,624.7604,337.0011,692.7899,125.7240,1.000000,0,1
17,2,312.4313,364.4134,119.7983,50.6516,1.000000,0,1
17,3,100.4443,363.5366,110.9791,55.0142,1.000000,0,1
18,1,623.0169,337.1039,692.1098,125.6511,1.000000,0,1
18,2,313.4494,364.6379,119.7925,50.6817,1.000000,0,1
18,3,101.4545,363.7771,110.9608,55.0364,1.000000,0,1
19,1,621.2606,337.1939,691.4207,125.5768,1.000000,0,1
