1,1,928.4357,422.6776,358.3207,84.6648,1.000000,8,1
1,2,96.4945,424.8015,560.7961,97.8992,1.000000,8,1
2,1,928.4357,422.6776,358.3207,84.6648,1.000000,8,1
2,2,96.4945,424.8015,560.7961,97.8992,1.000000,8,1
3,1,928.4357,422.6776,358.3207,84.6648,1.000000,8,1
3,2,96.4945,424.8015,560.7961,97.8992,1.000000,8,1
4,1,928.3206,422.5969,358.3459,84.6687,1.000000,8,1
4,2,96.7669,424.6990,560.6797,97.8835,1.000000,8,1
5,1,928.1143,422.4610,358.3859,84.6743,1.000000,8,1
5,2,97.2923,424.4867,560.4611,97.8541,1.000000,8,1
6,1,927.8448,422.2928,358.4346,84.6810,1.000000,8,1
6,2,98.0140,424.2009,560.1650,97.8147,1.000000,8,1
7,1,927.5342,422.1077,358.4924,84.6893,1.000000,8,1
7,2,98.9046,423.8689,559.8018,97.7672,1.000000,8,1
8,1,927.2019,421.9136,358.5568,84.6990,1.000000,8,1
8,2,99.9065,423.5103,559.3962,97.7147,1.000000,8,1
9,1,926.8546,421.7188,358.6251,84.7095,1.000000,8,1
9,2,100.9953,423.1447,558.9598,97.6592,1.000000,8,1
10,1,926.4963,421.5292,358.6959,84.7208,1.000000,8,1
10,2,102.1584,422.7896,558.4984,97.6018,1.000000,8,1
11,1,926.1327,421.3467,358.7684,84.7327,1.000000,8,1
11,2,103.3729,422.4525,558.0204,97.5435,1.000000,8,1
12,1,925.7655,421.1726,358.8427,84.7451,1.000000,8,1
12,2,104.6283,422.1385,557.5292,97.4847,1.000000,8,1
13,1,925.3960,421.0083,358.9174,84.7579,1.000000,8,1
13,2,105.9182,421.8541,557.0280,97.4260,1.000000,8,1
14,1,925.0250,420.8523,358.9929,84.7709,1.000000,8,1
14,2,107.2325,421.5959,556.5200,97.3675,1.000000,8,1
15,1,924.6534,420.7045,359.0682,84.7841,1.000000,8,1
15,2,108.5663,421.3636,556.0067,97.3093,1.000000,8,1
16,1,924.2813,420.5653,359.1438,84.7976,1.000000,8,1
16,2,109.9171,421.1590,555.4885,97.2514,1.000000,8,1
17,1,923.9090,420.4327,359.2194,84.8113,1.000000,8,1
17,2,111.2794,420.9756,554.9677,97.1940,1.000000,8,1
18,1,923.5363,420.3068,359.2948,84.8251,1.000000,8,1
18,2,112.6513,420.8112,554.4445,97.1370,1.000000,8,1
19,1,923.1632,420.1881,359.3710,84.8391,1.000000,8,1
19,2,114.0316,420.6657,553.9189,97.0802,1.000000,8,1
20,1,922.7900,420.0747,359.4465,84.8532,1.000000,8,1
20,2,115.4183,420.5333,553.3918,97.0236,1.000000,8,1
21,1,922.4163,419.9664,359.5222,84.8673,1.000000,8,1
21,2,116.8101,420.4119,552.8633,96.9672,1.000000,8,1
22,1,922.0417,419.8638,359.5980,84.8816,1.000000,8,1
22,2,118.2052,420.3010,552.3344,96.9111,1.000000,8,1
23,1,921.6667,419.7655,359.6737,84.8959,1.000000,8,1
23,2,119.6030,420.1966,551.8050,96.8552,1.000000,8,1
24,1,921.2911,419.6714,359.7495,84.9104,1.000000,8,1
24,2,121.0031,420.0970,551.2753,96.7993,1.000000,8,1
25,1,920.9146,419.5819,359.8257,84.9250,1.000000,8,1
25,2,122.4044,420.0009,550.7463,96.7436,1.000000,8,1
